rating;rating_count;age;year;review_count;pages_count;price;name;author;link;text_reviews
4.0;2;16;2021;0;384 стр.;699.0;Python для хакеров. Нетривиальные задачи и проекты (pdf+epub);Ли Воган;https://www.litres.ru/book/li-vogan/python-dlya-hakerov-netrivialnye-zadachi-i-proekty-pdf-epub-69280240/;[]
4.5;2;16;2022;1;288 стр.;599.0;Грокаем стриминг. Обработка событий в реальном времени;Нин Ван;https://www.litres.ru/book/dzhosh-fisher/grokaem-striming-obrabotka-sobytiy-v-realnom-vremeni-68677454/;"['Замечательная книга ""для старта"". ОБъяснено все на примерах и нескучным языком.', 'Использовала ее для материалов лекций для 2 курса по дисциплине ""Информационные системы и технологии""']"
5.0;172;12;2024;13;196 стр. 11 иллюстраций;690.0;Искусственный интеллект в прикладных науках. Медицина;Джейд Картер;https://www.litres.ru/book/dzheyd-karter/iskusstvennyy-intellekt-v-prikladnyh-naukah-medicina-70509361/;['Очень интересные алгоритмы приводятся в книге. Диагностика через искусственный интеллект значительно упростить и ускорит многие процессы. И процент врачебной ошибки должен снизиться.', 'Интересный обзор. Я бы почитала в других областях тоже. Возможно ли как-то применить к области инклюзивного образования такие методы….', 'Обучающие платформы интересными оказались. Я даже не знала что такие существуют. За это автору отдельное спасибо. И за интересные примеры тоже.', 'Было бы здорово такую книгу про логистику почитать. Наверняка там полно вариантов применения уже создано. Я б купил. Тут тоже интересные мысли родились. ИИ меняет взгляд на многие вещи.', 'Книга привлекла интерес возможностью применения ИИ в разработке лекарств. Конечно примеры общего характера, но направление вполне понятное. Под себя конечно всегда приходится делать новое. Но в книге можно взять основу.']
5.0;5;12;2024;0;;414.0;Искусственный интеллект. Основные понятия;Джейд Картер;https://www.litres.ru/audiobook/dzheyd-karter/iskusstvennyy-intellekt-osnovnye-ponyatiya-70398661/;[]
4.1;34;12;2012;4;133 стр. 73 иллюстрации;399.0;Impact mapping: Как повысить эффективность программных продуктов и проектов по их разработке;Гойко Аджич;https://www.litres.ru/book/goyko-adzhich/impact-mapping-kak-povysit-effektivnost-programmnyh-produkto-24723857/;['80% книги состоит из рассказа о том, почему Impact mapping такой хороший и нужный инструмент и в каких ситуациях он может помочь. ', 'При этом почти ничего из того как именно его нужно использовать, нет примеров, кейсов, разбора ситуаций и т.д. ', 'Impact Mapping является одной из активностей, которые сделают и заказчиков и разработчиков более счастливыми и эффективными. Книга для введения в эту технологию написана консультантом по стратегиям разработки ПО, и довольно легко читается. Рекомендую для тех кто только планирует изучать impact mapping и какую пользу он может принести вашему проекту. Для более опытных специалистов хотелось бы добавить еще детальной информации и достойных примеров применения этой методики.', 'Эту книгу порекомендовали прочитать на обучении бизнес-анализу.', 'Действительно полезная и интересная книга. Интересно про альтернативные варианты и мозговой штурм, но это должны быть прошрессивные компании.', 'Легко читается. Понравилось что, много примеров, полезно для начинающих продактов или аналитиков, опытным коллегам вряд ли много удастся почерпнуть :(']
5.0;1;12;2024;1;572 стр. 105 иллюстраций;499.0;Настольная книга игродела;Слава Грис;https://www.litres.ru/book/slava-gris/nastolnaya-kniga-igrodela-70504264/;['Отличный сборник из двух книг, который будет очень полезен интересующимся разработкой компьютерных игр. Всем рекомендую.']
4.0;4;0;2010;1;466 стр.;400.0;Локальная СУБД своими руками. Учимся на примерах;Анатолий Енин;https://www.litres.ru/book/anatoliy-enin/lokalnaya-subd-svoimi-rukami-uchimsya-na-primerah-8339282/;['книга довольно интересная и в плане концепции, и в плане подачи материала. не нудная, что довольно неожиданно. но примеры из книги в среде Visual Studio 2015 для запуска требуют танцев с бубнами. Рекомендую всем, кто хоть каким нибудь краешком касается программирования баз данных..']
3.9;56;12;2014;8;272 стр.;399.0;Создаем свой сайт на WordPress: быстро, легко и бесплатно;Андрей Грачев;https://www.litres.ru/book/andrey-grachev/sozdaem-svoy-sayt-na-wordpress-bystro-legko-i-besplatno-587245/;['Для меня данная книга оказалась крайне полезна, поскольку я далек от мира создания сайтов. Очень просто и понятно объяснены вещи, которые «профессионалы» произносят сами парой не понимая до конца значение сказанного.', '', 'Это практическое руководство, с помощью его я потратил один день, чтобы создать простую визитку. Поверьте лично для меня это большой прогресс. ', '', 'Я рекомендую всем таким же начинающим как я, эту книгу.', 'Эта книга стала для меня просто находкой. Я искала именно такую, где подробно описан процесс создания сайта. И главное настолько просто, что даже не опытному (как я) пользователю все становится ясно и понятно. Так что с полной уверенностью могу порекомендовать эту книгу к использованию. ', 'Лично для меня – теперь это моя настольная книга.', 'С помощью данной книги создал сайт без всяческих знаний о программировании и устройстве интернет-сети. Но после создания сайт нужно редактировать под себя, будь то лендинг-сайт или интернет магазин – про это ничего нет. Только информация по созданию сайта на базовом шаблоне.', 'Сам автор пишет: «Эта книга, в первую очередь, написана для тех, кто создает свой первый сайт». И он здесь не ошибается. Потому что материал действительно «детский», для новичков. ', 'Примечательно то, что обучающий материал идет на основе реального сайта. Это очень помогает при создании своей первой страничке: работать на конкретном примере. Информации в интернете на тему WordPress действительно очень много. Но проблема заключается в том, что материал слишком раскинут по всему интернету. А на блогах, специализирующихся на данной тематике, полно мусора. Поэтому данная книга будет полезна новоиспеченным владельцам сайтов и блогов.', 'Книга очень занимательная и полезная! Легко читается, понимаешь все с первого раза! Мне кажется тем, кто хочет создать сайт на WordPress, но не понимает (как я до прочтения)– это просто доктор прописал!) Видно, что автор давно занимается этим, а это главное, чтобы человек, который пишет понимал, что он пишет и кто это будет потом читать! Разберется даже ребенок или старый человек! Например, «Создать сайт на uCoz» Ирины Черепановой читается сложно, и не так просто! Ну, а что сказать в завершение: покупайте, скачивайте, читайте! Вам обязательно понравится! Удачи в сайтостроении!']
2.7;3;16;2022;3;263 стр. 39 иллюстраций;499.0;Гейм-дизайн: как создаются игры;Майкл Киллик;https://www.litres.ru/book/maykl-killik/geym-dizayn-kak-sozdautsya-igry-70403311/;['Просто перечисление простых определений из вики.Во всей книге нет не одного интересного момента.Не тратьте время и деньги.', 'Просто перечисление простых определений из вики.Во всей книге нет не одного интересного момента.Не тратьте время и деньги.', 'Отличная книга которая будет интересна всем кто интересуется внутренней кухней процесса создания компьютерной игры. Написано просто и понятно, рекомендую.']
5.0;84;12;2024;5;180 стр. 1 иллюстрация;490.0;IOT Интернет вещей;Джейд Картер;https://www.litres.ru/book/dzheyd-karter/iot-internet-veschey-70850635/;['Хорошее пособие для получения обзорной информации по теме. Подойдет для начинающих и для среднего уровня. Приводятся хорошие примеры, даже код в некоторых расписан. Прочитав книгу, складывается понимание как должна быть устроена коммуникация.', 'Хорошее подробное пособие для понимания как создавать системы ITO. Рисунков нет, но зато есть дельные примеры кода, которые Можно брать за основу.', 'Приобрел книгу чтобы разобраться в некоторых деталях, в итоге нашел для себя еще интересные моменты. Советую, тем кто хочет разобраться в теме, получить обзорное понимание вопроса.', 'для новичков возможно покажется сложным, но секрет в том, что автор дает готовую базу, на которой можно строить все что угодно. Это круто экономит время.', 'Очень пригодились примеры готовых проектов. Во-первых на них наглядно показано что и как работает, во-вторых их можно использовать, доработать под нужный формат. Как база замечательно.']
4.4;10;12;2021;0;158 стр. 148 иллюстраций;490.0;Технология хранения и обработки больших данных Hadoop;Тимур Машнин;https://www.litres.ru/book/timur-mashnin-301845/tehnologiya-hraneniya-i-obrabotki-bolshih-dannyh-hado-65077172/;[]
4.0;12;12;2020;5;195 стр.;389.0;Алгоритмы. Самый краткий и понятный курс;Панос Луридас;https://www.litres.ru/book/panos-luridas-13218705/algoritmy-samyy-kratkiy-i-ponyatnyy-kurs-67586637/;['Читал эту книгу еще в версии на английском. Русская версия отличается хорошим переводом, за исключением отдельных моментов. Для начинающих свой путь в АйТи - вполне хороша и понятна. А в дополнении с ГОСТами по блок-схемам алгоритмов так вообще хоший вводный курс.  Сужу по своим племянникам.', 'В целом хорошая книга с некоторыми недостатками. Но думаю для новичков подойдёт. Из плюсов можно сказать то что многие темы раскрыты хорошо. И материал и примеры хорошие. Но некоторые темы трудны для восприятия что читателю трудно понят тему. Но с одной стороны алгоритмы они по себе большой предмет для усвоения которых нужна не одна книга так что тут уже на вкус каждого.', 'Плюсы: Хорошо изложен материал.', 'Минусы: Существует тесты которые трудно в восприятии.', 'Некоторые темы не доконца изложены', 'Хорошая книжка. Просто, понятно, быстро. С удовольствием прочитал.', 'Минимальная нагрузка математикой, простые схемы, понятные описания и примеры. Особенно понравились два блока — про систему ранжирования PageRank, лежащую в основе поисковика Google, и про принцип устройства нейросетей.', 'Опытному программисту книжка будет практически бесполезна. А вот учащимся, интересующимся и переучивающимся может пригодиться как материал для разогрева.', 'Отдельно запомнились несколько исторических фактов:', '• Оказывается, знаменитый Леонард Эйлер (кругами которого мы пользуемся в логике, инфографике и мемах), некоторое время жил и работал в России, в Санкт-Петербурге, где решил одну знаменитую задачу про семь мостов Кёнигсберга. Мне, как петербуржцу, это было особенно интересно.', '• Знаменитая IBM зародилась в рамках попытки (успешной) автоматизации переписи населения в США почти полтора века (!) назад. Попытка, кстати, была удачная.', '• Печальная судьба Алана Тьюринга. Гений, один из пионеров исследований в области компьютерных вычислений. Взломавший знаменитую немецкую шифровальную машину «Энигма» во время Второй мировой войны (есть про это хороший одноимённый фильм с Кирой Найтли и Дюгреем Скоттом). Разработал базовый алгоритм (машина Тьюринга), лежащий в основе работы всех современных компьютеров, в том числе квантовых. Был доведен до самоубийства в возрасте 42 лет через осуждение по статье за гомосексуализм с последующей принудительной гормональной терапей. Такая, вот, была Англия каких-то 70 лет назад. Реабилитирован был только в 2013. Что дал бы этот человек миру, проживи он свободным творцом ещё лет 20, можно только догадываться.', 'Уже по первой главе понятно, что читать  эту книгу не стоит. Первый алгоритм объяснен так коряво, что страшно подумать, чего там понаписано при объяснении хэша или шифрования. Не советую читать, переводил бездарь, а скорей всего, гугл.', 'Книга хорошо написана, но сам  материал совсем уж простой. Если надо в принципе освоить понятие алгоритм и вы любите читать, то да. в остальных случаях полезная информация книги вполне бы уместилась в скромный набор статей на хабре.']
4.3;23;0;;3;262 стр.;390.0;JavaScript. Шаблоны;Стоян Стефанов;https://www.litres.ru/book/stoyan-stefanov-2/javascript-shablony-24500294/;['Это классика. Прочтение этой книги стало введением для меня в тему дизайн шаблонов, для левела Синьор – маст рид. Читать вместе с Эдди Османи «Паттерны для масштабируемых JavaScript-приложений»', 'Для своего времени топ книга! На сегодняшний день материал несколько устарел, но не смотря на это приёмы описанные в этой книге крайне полезны. Для новичка не подойдёт, в начале синтаксис и ,желательно, немного опыта поднабраться', 'Получил достаточно много новой информации, которая позволила улучшить мой нынешний код и выработать некоторую систему. Несмотря на то, что эта книга основана на EC5, в ней в любом случае есть полезная информация.']
3.6;10;0;2016;4;308 стр.;559.0;Оптимизация игр в Unity 5. Советы и методы оптимизации игровых приложений;Крис Дикинсон;https://www.litres.ru/book/k-dikinson/optimizaciya-igr-v-unity-5-sovety-i-metody-optimizacii-igrovyh-22861122/;['Достаточно полезная, но также советую прочитать ее в оригинале на английском, так как некоторые термины переведены странно и если не знать их эквивалента на английском, можно не понять о чем идет речь.', 'В целом, книга крайне полезная. Больше конечно пользы получат те, кто имеет базовый опыт работы с движком, но ещё не набрался огромного багажа опыта. Но и достаточно опытные пацаны смогут где-нибудь между строк нет-нет да и встретить что-нибудь из разряда «серьёзно?!». Ознакомиться хотя бы по диагонали не мешало бы каждому, а количество нового материала уже очень индивидуально.', 'Есть у книги два недостатка.', '1) перевод. особенно крайне удручает перевод терминов. можно было бы вообще их не переводить и оставить как есть.', '2) неактуальность ряда вещей. Книга повествует о временах 4 и 5 версий движка. Некоторые моменты с тех пор стали устроены либо иначе, либо автоматизированны внутри, либо имеют какие-то более эффективные аналоги.', 'Несмотря на материал из 2016 года, большая часть советов полезна и сейчас - оптимизация текстур и мешей, грамотное написание C# кода, работа с коллайдерами и физикой.', 'Перевод оставляет желать лучшего, но как вводный курс для молодых разработчиков которые только осваивают unity подойдет очень хорошо. Разработчики со стажем не найдут ничего полезного для себя.']
0.0;0;0;2014;0;193 стр.;389.0;Прикладные методы теории управления;Р. Л. Лейбов;https://www.litres.ru/book/r-l-leybov/prikladnye-metody-teorii-upravleniya-17187080/;[]
5.0;3;0;2021;3;436 стр.;549.0;Машинное обучение. Паттерны проектирования. Подготовка данных, создание моделей, внедрение в производство;Валиаппа Лакшманан;https://www.litres.ru/book/valiappa-lakshmanan/mashinnoe-obuchenie-patterny-proektirovaniya-podgotovk-68998432/;"['Книга отличная, если крутитесь в этой среде. Книжный рынок переполнен простыми книгами для начального уровня, где расскажут о моделях, базовой математике, а на сдачу соберут ""свою первую нейросеть за три дня"".', 'Есть также книги о конкретных фреймворках и инструментах, которые правда устаревают достаточно быстро. ', 'Но не так много книг, которые бы помогли организовать процесс, как-то иначе на него взглянуть, выбрать архитектуру для кода или способ организации хранения данных. Рад, что такие книги выходят.', 'Книга ""Машинное обучение: Паттерны проектирования"" является отличным руководством для тех, кто хочет разобраться в основах машинного обучения и научиться применять эти знания на практике. Книга написана доступным языком, что позволяет читателю легко усваивать информацию и применять ее в своих проектах.', 'Плюсы: 1. Четкое и понятное изложение материала. Авторы не перегружают читателя сложными математическими формулами и теориями, а объясняют основные концепции на примерах и практических задачах. 2. Широкий охват тем. Книга охватывает все основные аспекты машинного обучения: подготовку данных, создание моделей и внедрение решений в производство. 3. Практические примеры. Каждая глава содержит примеры реальных проектов, что помогает читателю лучше понять, как применять полученные знания на практике. 4. Актуальность информации. Книга постоянно обновляется и дополняется новыми примерами и материалами, что делает ее актуальной и полезной для разработчиков и исследователей в области машинного обучения.', 'Минусы: 1. Некоторая сложность в понимании некоторых математических формул может возникнуть у начинающих разработчиков, однако это не является критическим недостатком книги. ', 'Заключение: ""Машинное обучение: Паттерны проектирования"" - это отличный ресурс для разработчиков, исследователей и студентов, которые хотят освоить основы машинного обучения и использовать их в своих проектах. Рекомендую эту книгу всем, кто интересуется искусственным интеллектом и машинным обучением.']"
0.0;0;0;2021;0;346 стр.;549.0;Надежный Python. Пишем чистый код, который удобно поддерживать;Патрик Виафоре;https://www.litres.ru/book/patrik-viafore/nadezhnyy-python-pishem-chistyy-kod-kotoryy-udobno-podderzh-70297360/;[]
0.0;0;0;2024;0;192 стр.;549.0;Мама, не отвлекай. Я Python учу!;Игорь Лазаревский;https://www.litres.ru/book/igor-lazarevskiy/mama-ne-otvlekay-ya-python-uchu-70920910/;[]
4.4;9;12;2023;1;42 стр. 32 иллюстрации;199.0;Секреты датасетов: практическое руководство по анализу и обработке данных;Виталий Александрович Гульчеев;https://www.litres.ru/book/vitaliy-aleksandrovi/sekrety-datasetov-prakticheskoe-rukovodstvo-po-analiz-69217987/;['Информация, информация и опять информация! Некоторые моменты стали для меня открытием. Но все же автору, наверно, не хватило терпения для раскрытия некоторых моментов более глубоко, пришлось искать продолжение самому... Но в целом пока для меня это самый полезный материал на эту тему. Есть еще рекомендации прям в книге от автора. С натяжкой ставлю 5, за актуальность информации']
4.3;30;12;2022;6;250 стр. 34 иллюстрации;529.0;Хочу в геймдев! Основы игровой разработки для начинающих;Вячеслав Уточкин;https://www.litres.ru/book/vyacheslav-utochkin/hochu-v-geymdev-osnovy-igrovoy-razrabotki-dlya-nachina-67098924/;['Читаю всё подряд про геймдизайн, теперь думаю что эта будет моей любимой книгой. При чтении сразу чувствуется что автор знает что говорит, даже если он не прав, то ему хочется верить. Он затрагивает много различных тем и все по делу. Для начала он расскажет нам кто же такой геймдизайнер, потом этапы создания игр, а потом что делать после запуск игры. Информации полно, советую всем кто в теме.', 'Книга для тех, кто увлечен индустрией игр и планирует в ней развиваться. Много полезной информации о том на кого нацелены игры, почему люди играют, какие особенности работы в игровой индустрии. Полезная для новичка, советую.', 'Первое на что обратил внимание - это на дизайн книги, выглядит очень привлекательно и на ощупь довольно приятная. Второе на что обратил внимание при изучении книги - это содержание. Автор составил отличную структуру. Третье что запало при чтении это вода в тексте, ведь ее почти нет. Ну и в заключение могу сказать что книга реально откроет тебе двери, если ты захочешь в них войти. Берите, читайте, практикуйтесь, создавайте игры!', 'С нетерпение жду выхода книги!', 'Заинтересовала классификация игр и игроков в зависимости от получемых в процессе эмоций и нейромедиаторов (эндорфин, адреналин, дофамин и проч.).', 'Думаю, что тексты можно классифицировать и проектировать на той же основе. Идея очень заинтересовала, поэтому кредитом ставлю 5 звёзд.', 'Ключевые слова этой книги основы игровой разработки. Если вы зашли за тем, что тут будут рассказывать в деталях, то смею огорчить. Есть конечно моменты, которые можно подчеркнуть, но не более. Лично мне от парочки других авторов понравилась теория, нежели тут. Может я конечно и не прав, и кому-то книга оказалась по душе, однако лично для меня нет.', 'Alpha Cash здравствуйте! посоветуйте, пожалуйста, книги, которые читали ранее)']
3.7;7;0;2005;1;791 стр.;207.0;IntelliJ IDEA. Профессиональное программирование на Java;А. А. Ефимов;https://www.litres.ru/book/aleksey-alekseevich/intellij-idea-professionalnoe-programmirovanie-na-jav-647725/;['Хорошая книга, но уже немного устарела. С 2005 года много воды утекло. JetBrains и Oracle не стоят на месте. )) В любом случае из неё можно взять основы. Одно только тестирование многого стоит.']
0.0;0;16;2019;0;498 стр.;529.0;С#. Основы программирования;Светлин Наков;https://www.litres.ru/book/svetlin-nakov/s-osnovy-programmirovaniya-70881667/;[]
5.0;3;12;2024;0;163 стр. 106 иллюстраций;199.0;Курс обучения РАЗРАБОТКА САЙТА НА КОНСТРУКТОРЕ с видеоуроками;Ирина Никулина;https://www.litres.ru/book/irina-nikulina-32315/kurs-obucheniya-razrabotka-sayta-na-konstruktore-s-vi-70460005/;[]
4.0;2;16;2022;3;240 стр.;449.0;Искусство чистого кода (pdf + epub);Кристиан Майер;https://www.litres.ru/book/kristian-mayer/iskusstvo-chistogo-koda-pdf-epub-69598552/;"['Не знаю, сколько поставить этой книге.', 'Книга хорошая, вполне достойная, хоть и говорит о очень очевидных вещах. Но название книги настолько далеко от того, что там, что я бы хотел скорее предостеречь от покупке.', '1. В книге почти нет кода. Только одна глава посвящена коду как таковому и даны они максимально сжато. Скорее обзор самых общих принципов, очень краткая выжимка из ""чистого кода"" или подобных книг. ', '2. Большая часть книги посвящена тому, что надо иметь четкие цели в проекте, делать MVP, уметь работать в потоке, не пытаться оптимизировать заранее. Т.е. книга не акцентируется на том, как быть хорошим программистом в конкретном случае. Нет паттернов, нет рефакторинга. Книга о том, что надо по жизни избегать сложностей.', '3. Язык книги очень простой, и как правило, это плюс, но здесь совсем уже простые вещи размазаны на целую книгу.', 'Книга хорошая, но обманывает ожидания.', 'перевод на удивление неплохой (неплохой именно для книги про ""программирование"", не всё стали/смогли адаптировать)', 'саму же книжку можно порекомендовать только если ничего подобного раньше не читалось', 'Все, о чем говорит автор,\xa0 помещается на паре страниц в конце книги. Есть несколько интересных мыслей в блоке про принцип 80/20. И очень символично этот принцип описывает содержание этой книги: 20%\xa0 полезной информации, 80% - вода']"
0.0;0;0;2023;0;135 стр.;184.0;Программирование. Язык СИ.;Г. В. Саблина;https://www.litres.ru/book/galina-sablina/programmirovanie-yazyk-si-70019818/;[]
3.9;7;12;2017;3;354 стр.;519.0;Программирование на PHP в примерах и задачах;Алексей Васильев;https://www.litres.ru/book/aleksey-nikolaevich-vasilev/programmirovanie-na-php-v-primerah-i-zadachah-66230748/;['Не плохая книга содержит много полезной информации. Рассчитана на новичков, написана достаточно легко, при прочтении сложностей не возникает.', 'Как и любая книга автора, данная книга представляет собой неспешное и вдумчивое введение в язык программирования PHP. Несмотря на небольшой объем в книге разбирается довольно обширный набор тем. Идеально подходит для знакомства с языком. Читается на одном дыхании, что позволит с одной стороны получить базовые знания, которые пригодятся при чтении более серьезных книг по теме в дальнейшем, а с другой стороны не отбросить в сторону из-за сложности и дочитать до конца. Кроме того рассматривается довольно свежая версия языка (на момент написания была бета 8.0.0). Программирование вместе с этой книгой не скучное, а увлекательное занятие. Настоятельно рекомендую для начинающих.', 'Ранее читал книгу автора по Java и она была великолепна. Эта книга не плохая, но могло быть значительно лучше. Объяснений стало меньше, что портит впечатление для начинающих изучать РНР, но она для них и написана....', 'Вообще, почитав некоторое количесьво книг по программированию, скажу, что данная тема, тема книг, более не актуальна... лучшим являются видео уроки.']
5.0;2;0;;0;339 стр.;190.0;Креативное программирование 2.0;Роберт Гласс;https://www.litres.ru/book/robert-glass/kreativnoe-programmirovanie-2-0-24500702/;[]
4.5;15;0;;2;689 стр.;719.0;Изучай Erlang во имя добра! Для начинающих;Фред Хеберт;https://www.litres.ru/book/fred-hebert/izuchay-erlang-vo-imya-dobra-dlya-nachinauschih-22848251/;"['Главный вопрос из книги – научитесь ли вы программировать или понимать Эрланг? Да, вы узнаете базовые понятия, структуры данных, рекурсию, поймете ОТР и зачем он нужен. Скажу сразу понимать программы вы не сможете пока не пройдете главу ОТР. ', 'Перевод книги не идеальный, странный порядок слов есть, многие термины без пояснений, приходится сверять термин с английской версией, также есть много пропущенного, я читал всегда открывая оригинал книги, терминал и редактор.', 'Почему так? А потому что издатель не хочет продавать pdf, читать онлайн такого рода технический материал – это ужас просто, периодически надо копировать текст, а когда ты на второй день открываешь книгу ты просто наугад скролишь нужное место; увеличил окно, изменился масштаб и книга слетает с твоего места, и ты опять скролишь, но есть другой плюс, если у вас есть время и вы можете перепечатывать код из книги, то это лучше для вас, для понимания и запоминания. Есть куча примеров из книги, можно скачать с официального сайта. Но почему то что-то все равно забывается, рекомендую найти практический материал как дополнение, что сложно как я думаю. Поэтому ковыряйте библиотеки с открытым кодом. Книга стоит для прочтения и старта программирования, особенно для тех кто не знает что такое функциональное программирование.', 'Я не планирую программировать на Эрланге, но было очень интересно познакомиться с этим функциональным языком и его экосистемой. Удивительный мир акторов, сопоставления с образцом и рекурсии.']"
4.8;14;16;2020;2;336 стр.;499.0;Отзывчивый дизайн на HTML5 и CSS3 для любых устройств (pdf + epub);Бен Фрэйн;https://www.litres.ru/book/freyn/otzyvchivyy-dizayn-na-html5-i-css3-dlya-lubyh-ustroystv-pdf-epub-67195015/;['Очень своевременно приобрёл данную книгу. Выбор между специализированной по CSS и ею без сомнений оказался верным. И дело даже не в том, что понравился избирательный подход к новейшим возможностям современного HTML и CSS, представленным автором, но и то, как он увязал их на примере своего сайта, здесь же представленного, совместив его с огромным количеством предложенного инструментария, полезного при его реализации, а также параллельно ознакомив с большим количеством стандартов и инструкций W3C, для этого необходимых, создав тем самым целостную картину профессионального подхода к изложенному материалу.', 'Интересная книга, подойдет для новичков. Сложные вещи рассказываются простым языком. Приятно читать. Я немного знаю html и хотела разобраться со стилями, гридами и другими современными штучками. Я не специалист, но все понимаю.']
4.4;10;12;2023;0;346 стр. 327 иллюстраций;490.0;Введение в веб-разработку с HTML, CSS, JavaScript;Тимур Машнин;https://www.litres.ru/book/timur-mashnin-30184546/vvedenie-v-veb-razrabotku-s-html-css-javascript-70112947/;[]
4.5;39;0;2018;6;98 стр.;449.0;Программирование для детей на языке Python;Михаил Момот;https://www.litres.ru/book/aleksandr-bankrashkov/programmirovanie-dlya-detey-na-yazyke-python-28059456/;['Гуманитарию нелегко погрузиться в программирование… Поэтому я решила обратиться к книге для детей. Каждый шаг разжеван, каждое действие описано простейшими словами. Так что отлично подойдет для получения первых знаний, на которые можно в будущем наслаивать более сложные вещи.', 'Сама книга очень хорошая, но вот тот факт, что при переводе не перевели фразы на английском, которые написаны в коде примеров, не позволяет просто дать эту книгу ребёнку, так как ему нужно знать английский язык, чтобы понимать суть примера. Но я всё-равно поставлю оценку 5, за оформление и подачу материала', 'Очень хорошая и красочная книга, которая может помочь Вашим детям освоить такую интересную и занимательную область знаний, как программирование. Причём сделать это можно будет вполне легко и играючи. Книга написана просто и ясно, снабжена примерами кода и яркими иллюстрациями.', 'Из того, что я встречала для детей, этот вариант – один из наиболее удачных. Подача материала нескучная. Вполне могла бы быть альтернативой учебнику для соответствующих разделов школьной программы. Подходит примерно для 6-8 класса для развития познавательного интереса. Можно, конечно, и постарше, если для себя, а не для экзаменов.', 'Очень хорошая книга для детей и родителей, которые желают развить свое мышление и навыки в программировании. Занимаюсь по этой книге с удовольствием.']
